dt s t A/A0 V/V0 v et ega ev eb ebl ebn es
0.000100 874600 87.460000 1.000976 0.999196 0.640546 1755.035883 2.391942 0.347625 69.992879 60.501555 9.491325 1682.303436
0.000100 874700 87.470000 1.000975 0.999196 0.640546 1754.383021 2.390706 0.347576 69.987005 60.502080 9.484925 1681.657735
0.000100 874800 87.480000 1.000975 0.999196 0.640546 1753.728350 2.389484 0.347534 69.981133 60.502589 9.478544 1681.010199
0.000100 874900 87.490000 1.000975 0.999196 0.640546 1753.071898 2.388277 0.347500 69.975274 60.503091 9.472183 1680.360847
0.000100 875000 87.500000 1.000975 0.999196 0.640547 1752.413692 2.387084 0.347472 69.969441 60.503599 9.465842 1679.709694
0.000100 875100 87.510000 1.000974 0.999196 0.640547 1751.753762 2.385906 0.347451 69.963644 60.504121 9.459523 1679.056761
0.000100 875200 87.520000 1.000974 0.999196 0.640547 1751.092140 2.384740 0.347437 69.957896 60.504671 9.453225 1678.402066
0.000100 875300 87.530000 1.000974 0.999196 0.640547 1750.428855 2.383588 0.347429 69.952208 60.505258 9.446950 1677.745630
0.000100 875400 87.540000 1.000974 0.999196 0.640548 1749.763939 2.382449 0.347427 69.946591 60.505893 9.440697 1677.087472
0.000100 875500 87.550000 1.000973 0.999196 0.640548 1749.097424 2.381322 0.347431 69.941055 60.506587 9.434468 1676.427616
0.000100 875600 87.560000 1.000973 0.999196 0.640548 1748.429344 2.380207 0.347441 69.935612 60.507350 9.428263 1675.766083
0.000100 875700 87.570000 1.000973 0.999196 0.640548 1747.759730 2.379105 0.347456 69.930271 60.508189 9.422082 1675.102899
0.000100 875800 87.580000 1.000973 0.999196 0.640548 1747.088617 2.378014 0.347477 69.925040 60.509115 9.415925 1674.438086
0.000100 875900 87.590000 1.000972 0.999196 0.640549 1746.416037 2.376934 0.347503 69.919928 60.510134 9.409794 1673.771672
0.000100 876000 87.600000 1.000972 0.999196 0.640549 1745.742023 2.375865 0.347534 69.914941 60.511254 9.403687 1673.103683
0.000100 876100 87.610000 1.000972 0.999196 0.640549 1745.066609 2.374807 0.347570 69.910085 60.512479 9.397607 1672.434147
0.000100 876200 87.620000 1.000972 0.999196 0.640549 1744.389828 2.373760 0.347611 69.905366 60.513814 9.391551 1671.763092
0.000100 876300 87.630000 1.000972 0.999196 0.640549 1743.711711 2.372723 0.347656 69.900785 60.515264 9.385521 1671.090547
0.000100 876400 87.640000 1.000971 0.999196 0.640549 1743.032291 2.371697 0.347706 69.896347 60.516829 9.379517 1670.416542
0.000100 876500 87.650000 1.000971 0.999196 0.640550 1742.351600 2.370681 0.347760 69.892050 60.518511 9.373539 1669.741108
0.000100 876600 87.660000 1.000971 0.999196 0.640550 1741.669666 2.369675 0.347818 69.887897 60.520310 9.367586 1669.064276
0.000100 876700 87.670000 1.000971 0.999196 0.640550 1740.986520 2.368680 0.347881 69.883883 60.522225 9.361659 1668.386076
0.000100 876800 87.680000 1.000971 0.999196 0.640550 1740.302190 2.367696 0.347947 69.880008 60.524251 9.355756 1667.706539
0.000100 876900 87.690000 1.000970 0.999196 0.640550 1739.616703 2.366722 0.348018 69.876266 60.526387 9.349879 1667.025697
0.000100 877000 87.700000 1.000970 0.999196 0.640550 1738.930084 2.365759 0.348092 69.872653 60.528626 9.344027 1666.343581
0.000100 877100 87.710000 1.000970 0.999195 0.640550 1738.242359 2.364806 0.348171 69.869162 60.530963 9.338199 1665.660221
0.000100 877200 87.720000 1.000970 0.999195 0.640551 1737.553551 2.363865 0.348253 69.865786 60.533391 9.332395 1664.975647
0.000100 877300 87.730000 1.000970 0.999195 0.640551 1736.863681 2.362934 0.348340 69.862518 60.535902 9.326615 1664.289889
0.000100 877400 87.740000 1.000969 0.999195 0.640551 1736.172770 2.362016 0.348430 69.859347 60.538488 9.320859 1663.602977
0.000100 877500 87.750000 1.000969 0.999195 0.640551 1735.480836 2.361109 0.348525 69.856266 60.541140 9.315126 1662.914937
0.000100 877600 87.760000 1.000969 0.999195 0.640551 1734.787897 2.360213 0.348623 69.853263 60.543848 9.309415 1662.225798
0.000100 877700 87.770000 1.000969 0.999195 0.640551 1734.093969 2.359330 0.348726 69.850328 60.546602 9.303727 1661.535584
0.000100 877800 87.780000 1.000969 0.999195 0.640551 1733.399067 2.358460 0.348833 69.847452 60.549391 9.298060 1660.844322
0.000100 877900 87.790000 1.000969 0.999195 0.640551 1732.703203 2.357602 0.348945 69.844622 60.552206 9.292416 1660.152034
0.000100 878000 87.800000 1.000968 0.999194 0.640551 1732.006390 2.356757 0.349061 69.841829 60.555037 9.286792 1659.458743
0.000100 878100 87.810000 1.000968 0.999194 0.640551 1731.308639 2.355926 0.349181 69.839062 60.557872 9.281190 1658.764469
0.000100 878200 87.820000 1.000968 0.999194 0.640551 1730.609959 2.355108 0.349307 69.836310 60.560702 9.275608 1658.069233
0.000100 878300 87.830000 1.000968 0.999194 0.640552 1729.910359 2.354304 0.349436 69.833565 60.563518 9.270047 1657.373054
0.000100 878400 87.840000 1.000968 0.999194 0.640552 1729.209848 2.353514 0.349571 69.830815 60.566309 9.264506 1656.675947
0.000100 878500 87.850000 1.000968 0.999194 0.640552 1728.508432 2.352739 0.349711 69.828053 60.569068 9.258985 1655.977929
0.000100 878600 87.860000 1.000967 0.999193 0.640552 1727.806117 2.351977 0.349855 69.825270 60.571787 9.253483 1655.279014
0.000100 878700 87.870000 1.000967 0.999193 0.640552 1727.102911 2.351231 0.350005 69.822459 60.574457 9.248002 1654.579216
0.000100 878800 87.880000 1.000967 0.999193 0.640552 1726.398819 2.350499 0.350160 69.819612 60.577072 9.242540 1653.878547
0.000100 878900 87.890000 1.000967 0.999193 0.640552 1725.693845 2.349782 0.350320 69.816724 60.579627 9.237097 1653.177018
0.000100 879000 87.900000 1.000967 0.999193 0.640552 1724.987996 2.349081 0.350486 69.813790 60.582115 9.231675 1652.474639
0.000100 879100 87.910000 1.000967 0.999193 0.640552 1724.281277 2.348394 0.350657 69.810806 60.584534 9.226272 1651.771420
0.000100 879200 87.920000 1.000967 0.999192 0.640552 1723.573692 2.347723 0.350833 69.807767 60.586878 9.220889 1651.067369
0.000100 879300 87.930000 1.000966 0.999192 0.640552 1722.865247 2.347066 0.351015 69.804671 60.589146 9.215525 1650.362495
0.000100 879400 87.940000 1.000966 0.999192 0.640552 1722.155949 2.346425 0.351202 69.801517 60.591335 9.210182 1649.656804
0.000100 879500 87.950000 1.000966 0.999192 0.640552 1721.445802 2.345799 0.351395 69.798303 60.593444 9.204859 1648.950305
0.000100 879600 87.960000 1.000966 0.999191 0.640552 1720.734813 2.345188 0.351593 69.795028 60.595473 9.199556 1648.243003
0.000100 879700 87.970000 1.000966 0.999191 0.640552 1720.022990 2.344592 0.351797 69.791694 60.597421 9.194274 1647.534906
0.000100 879800 87.980000 1.000966 0.999191 0.640552 1719.310340 2.344011 0.352007 69.788301 60.599289 9.189012 1646.826020
0.000100 879900 87.990000 1.000966 0.999191 0.640552 1718.596869 2.343445 0.352222 69.784850 60.601078 9.183772 1646.116352
0.000100 880000 88.000000 1.000966 0.999190 0.640552 1717.882588 2.342894 0.352442 69.781344 60.602791 9.178553 1645.405907
0.000100 880100 88.010000 1.000965 0.999190 0.640552 1717.167504 2.342357 0.352668 69.777785 60.604429 9.173356 1644.694694
0.000100 880200 88.020000 1.000965 0.999190 0.640551 1716.451629 2.341835 0.352899 69.774176 60.605995 9.168181 1643.982718
0.000100 880300 88.030000 1.000965 0.999190 0.640551 1715.734970 2.341327 0.353136 69.770519 60.607492 9.163027 1643.269988
0.000100 880400 88.040000 1.000965 0.999189 0.640551 1715.017541 2.340834 0.353378 69.766819 60.608922 9.157897 1642.556510
0.000100 880500 88.050000 1.000965 0.999189 0.640551 1714.299351 2.340354 0.353625 69.763079 60.610290 9.152789 1641.842292
0.000100 880600 88.060000 1.000965 0.999189 0.640551 1713.580412 2.339888 0.353878 69.759302 60.611598 9.147704 1641.127344
0.000100 880700 88.070000 1.000965 0.999189 0.640551 1712.860738 2.339436 0.354136 69.755493 60.612850 9.142643 1640.411673
0.000100 880800 88.080000 1.000965 0.999188 0.640551 1712.140339 2.338998 0.354399 69.751655 60.614049 9.137605 1639.695288
0.000100 880900 88.090000 1.000965 0.999188 0.640551 1711.419230 2.338573 0.354667 69.747791 60.615200 9.132592 1638.978200
0.000100 881000 88.100000 1.000965 0.999188 0.640551 1710.697424 2.338161 0.354940 69.743907 60.616305 9.127602 1638.260417
0.000100 881100 88.110000 1.000964 0.999187 0.640551 1709.974934 2.337762 0.355218 69.740004 60.617367 9.122637 1637.541951
0.000100 881200 88.120000 1.000964 0.999187 0.640550 1709.251775 2.337376 0.355500 69.736087 60.618391 9.117696 1636.822811
0.000100 881300 88.130000 1.000964 0.999187 0.640550 1708.527959 2.337003 0.355788 69.732158 60.619378 9.112780 1636.103010
0.000100 881400 88.140000 1.000964 0.999186 0.640550 1707.803502 2.336643 0.356081 69.728221 60.620332 9.107889 1635.382557
0.000100 881500 88.150000 1.000964 0.999186 0.640550 1707.078417 2.336296 0.356378 69.724278 60.621255 9.103023 1634.661465
0.000100 881600 88.160000 1.000964 0.999186 0.640550 1706.352718 2.335960 0.356680 69.720332 60.622149 9.098183 1633.939745
0.000100 881700 88.170000 1.000964 0.999185 0.640550 1705.626420 2.335637 0.356987 69.716385 60.623017 9.093368 1633.217411
0.000100 881800 88.180000 1.000964 0.999185 0.640550 1704.899536 2.335326 0.357298 69.712439 60.623861 9.088579 1632.494473
0.000100 881900 88.190000 1.000964 0.999185 0.640549 1704.172081 2.335027 0.357614 69.708496 60.624681 9.083815 1631.770944
0.000100 882000 88.200000 1.000964 0.999184 0.640549 1703.444068 2.334741 0.357935 69.704555 60.625478 9.079077 1631.046837
0.000100 882100 88.210000 1.000964 0.999184 0.640549 1702.715511 2.334466 0.358260 69.700620 60.626255 9.074365 1630.322166
0.000100 882200 88.220000 1.000964 0.999183 0.640549 1701.986423 2.334202 0.358589 69.696690 60.627010 9.069680 1629.596941
0.000100 882300 88.230000 1.000964 0.999183 0.640549 1701.256817 2.333951 0.358923 69.692765 60.627745 9.065020 1628.871178
0.000100 882400 88.240000 1.000964 0.999183 0.640548 1700.526707 2.333711 0.359261 69.688847 60.628460 9.060386 1628.144888
0.000100 882500 88.250000 1.000964 0.999182 0.640548 1699.796105 2.333482 0.359604 69.684934 60.629154 9.055779 1627.418086
0.000100 882600 88.260000 1.000964 0.999182 0.640548 1699.065025 2.333265 0.359951 69.681026 60.629827 9.051198 1626.690783
0.000100 882700 88.270000 1.000963 0.999182 0.640548 1698.333480 2.333059 0.360303 69.677123 60.630479 9.046644 1625.962995
0.000100 882800 88.280000 1.000963 0.999181 0.640548 1697.601481 2.332865 0.360659 69.673224 60.631108 9.042116 1625.234733
0.000100 882900 88.290000 1.000963 0.999181 0.640547 1696.869042 2.332681 0.361019 69.669329 60.631714 9.037615 1624.506012
0.000100 883000 88.300000 1.000963 0.999180 0.640547 1696.136175 2.332509 0.361383 69.665436 60.632296 9.033140 1623.776846
0.000100 883100 88.310000 1.000963 0.999180 0.640547 1695.402894 2.332348 0.361752 69.661545 60.632853 9.028692 1623.047249
0.000100 883200 88.320000 1.000963 0.999179 0.640547 1694.669212 2.332198 0.362125 69.657654 60.633384 9.024270 1622.317234
0.000100 883300 88.330000 1.000963 0.999179 0.640546 1693.935142 2.332060 0.362503 69.653763 60.633888 9.019876 1621.586816
0.000100 883400 88.340000 1.000963 0.999179 0.640546 1693.200698 2.331932 0.362885 69.649871 60.634363 9.015508 1620.856011
0.000100 883500 88.350000 1.000963 0.999178 0.640546 1692.465895 2.331815 0.363271 69.645978 60.634810 9.011168 1620.124832
0.000100 883600 88.360000 1.000963 0.999178 0.640546 1691.730747 2.331709 0.363662 69.642081 60.635227 9.006855 1619.393296
0.000100 883700 88.370000 1.000963 0.999177 0.640545 1690.995270 2.331613 0.364057 69.638182 60.635613 9.002569 1618.661418
0.000100 883800 88.380000 1.000963 0.999177 0.640545 1690.259480 2.331529 0.364456 69.634280 60.635969 8.998311 1617.929215
0.000100 883900 88.390000 1.000963 0.999176 0.640545 1689.523394 2.331455 0.364860 69.630375 60.636295 8.994080 1617.196705
0.000100 884000 88.400000 1.000963 0.999176 0.640545 1688.787030 2.331393 0.365268 69.626466 60.636590 8.989877 1616.463903
0.000100 884100 88.410000 1.000963 0.999175 0.640544 1688.050406 2.331340 0.365680 69.622556 60.636854 8.985702 1615.730830
0.000100 884200 88.420000 1.000963 0.999175 0.640544 1687.313543 2.331299 0.366097 69.618643 60.637088 8.981555 1614.997503
0.000100 884300 88.430000 1.000963 0.999174 0.640544 1686.576460 2.331268 0.366518 69.614729 60.637293 8.977437 1614.263944
0.000100 884400 88.440000 1.000963 0.999174 0.640543 1685.839180 2.331248 0.366944 69.610816 60.637469 8.973347 1613.530171
0.000100 884500 88.450000 1.000963 0.999174 0.640543 1685.101725 2.331239 0.367374 69.606904 60.637618 8.969286 1612.796208
0.000100 884600 88.460000 1.000963 0.999173 0.640543 1684.364120 2.331241 0.367808 69.602995 60.637741 8.965253 1612.062077
0.000100 884700 88.470000 1.000963 0.999173 0.640542 1683.626390 2.331253 0.368247 69.599090 60.637840 8.961250 1611.327801
0.000100 884800 88.480000 1.000963 0.999172 0.640542 1682.888561 2.331275 0.368690 69.595191 60.637915 8.957276 1610.593404
0.000100 884900 88.490000 1.000963 0.999172 0.640542 1682.150660 2.331309 0.369137 69.591301 60.637969 8.953332 1609.858913
0.000100 885000 88.500000 1.000963 0.999171 0.640541 1681.412715 2.331353 0.369589 69.587421 60.638004 8.949417 1609.124353
0.000100 885100 88.510000 1.000963 0.999171 0.640541 1680.674758 2.331408 0.370045 69.583553 60.638020 8.945532 1608.389753
0.000100 885200 88.520000 1.000963 0.999170 0.640541 1679.936817 2.331474 0.370505 69.579698 60.638021 8.941677 1607.655140
0.000100 885300 88.530000 1.000963 0.999169 0.640540 1679.198924 2.331551 0.370970 69.575859 60.638006 8.937852 1606.920545
0.000100 885400 88.540000 1.000963 0.999169 0.640540 1678.461113 2.331638 0.371439 69.572037 60.637979 8.934058 1606.185999
0.000100 885500 88.550000 1.000963 0.999168 0.640540 1677.723415 2.331737 0.371912 69.568234 60.637940 8.930294 1605.451532
0.000100 885600 88.560000 1.000963 0.999168 0.640539 1676.985865 2.331847 0.372390 69.564451 60.637891 8.926560 1604.717178
0.000100 885700 88.570000 1.000963 0.999167 0.640539 1676.248497 2.331969 0.372872 69.560688 60.637832 8.922857 1603.982969
0.000100 885800 88.580000 1.000963 0.999167 0.640539 1675.511347 2.332102 0.373358 69.556948 60.637764 8.919184 1603.248939
0.000100 885900 88.590000 1.000963 0.999166 0.640538 1674.774449 2.332246 0.373849 69.553231 60.637688 8.915542 1602.515124
0.000100 886000 88.600000 1.000963 0.999166 0.640538 1674.037840 2.332403 0.374344 69.549535 60.637604 8.911931 1601.781559
0.000100 886100 88.610000 1.000963 0.999165 0.640537 1673.301556 2.332571 0.374843 69.545863 60.637512 8.908351 1601.048279
0.000100 886200 88.620000 1.000963 0.999165 0.640537 1672.565632 2.332752 0.375348 69.542212 60.637411 8.904802 1600.315320
0.000100 886300 88.630000 1.000963 0.999164 0.640537 1671.830104 2.332945 0.375856 69.538583 60.637300 8.901283 1599.582721
0.000100 886400 88.640000 1.000963 0.999163 0.640536 1671.095009 2.333150 0.376369 69.534974 60.637178 8.897795 1598.850516
0.000100 886500 88.650000 1.000964 0.999163 0.640536 1670.360382 2.333369 0.376887 69.531383 60.637045 8.894338 1598.118744
0.000100 886600 88.660000 1.000964 0.999162 0.640535 1669.626258 2.333600 0.377409 69.527809 60.636897 8.890912 1597.387440
0.000100 886700 88.670000 1.000964 0.999162 0.640535 1668.892673 2.333845 0.377936 69.524249 60.636732 8.887517 1596.656643
0.000100 886800 88.680000 1.000964 0.999161 0.640535 1668.159661 2.334104 0.378468 69.520701 60.636549 8.884152 1595.926388
0.000100 886900 88.690000 1.000964 0.999161 0.640534 1667.427255 2.334376 0.379004 69.517162 60.636344 8.880818 1595.196712
0.000100 887000 88.700000 1.000964 0.999160 0.640534 1666.695488 2.334662 0.379546 69.513630 60.636115 8.877515 1594.467651
0.000100 887100 88.710000 1.000964 0.999159 0.640533 1665.964394 2.334963 0.380092 69.510100 60.635857 8.874242 1593.739239
0.000100 887200 88.720000 1.000964 0.999159 0.640533 1665.234003 2.335278 0.380644 69.506569 60.635568 8.871000 1593.011513
0.000100 887300 88.730000 1.000964 0.999158 0.640532 1664.504346 2.335607 0.381200 69.503033 60.635244 8.867789 1592.284506
0.000100 887400 88.740000 1.000964 0.999158 0.640532 1663.775454 2.335952 0.381762 69.499490 60.634881 8.864609 1591.558251
0.000100 887500 88.750000 1.000964 0.999157 0.640531 1663.047355 2.336311 0.382328 69.495934 60.634475 8.861459 1590.832781
0.000100 887600 88.760000 1.000964 0.999156 0.640531 1662.320077 2.336686 0.382900 69.492362 60.634022 8.858340 1590.108129
0.000100 887700 88.770000 1.000964 0.999156 0.640530 1661.593648 2.337077 0.383478 69.488769 60.633518 8.855252 1589.384324
0.000100 887800 88.780000 1.000964 0.999155 0.640530 1660.868093 2.337483 0.384060 69.485153 60.632959 8.852194 1588.661397
0.000100 887900 88.790000 1.000964 0.999154 0.640529 1660.143439 2.337905 0.384648 69.481509 60.632342 8.849167 1587.939376
0.000100 888000 88.800000 1.000965 0.999154 0.640529 1659.419709 2.338342 0.385242 69.477834 60.631662 8.846172 1587.218291
0.000100 888100 88.810000 1.000965 0.999153 0.640528 1658.696928 2.338796 0.385841 69.474124 60.630917 8.843207 1586.498168
0.000100 888200 88.820000 1.000965 0.999152 0.640528 1657.975120 2.339265 0.386446 69.470375 60.630102 8.840273 1585.779033
0.000100 888300 88.830000 1.000965 0.999152 0.640527 1657.254305 2.339751 0.387056 69.466586 60.629215 8.837371 1585.060911
0.000100 888400 88.840000 1.000965 0.999151 0.640527 1656.534508 2.340253 0.387672 69.462754 60.628254 8.834500 1584.343828
0.000100 888500 88.850000 1.000965 0.999150 0.640526 1655.815748 2.340772 0.388294 69.458876 60.627215 8.831661 1583.627806
0.000100 888600 88.860000 1.000965 0.999150 0.640526 1655.098048 2.341306 0.388921 69.454952 60.626098 8.828854 1582.912869
0.000100 888700 88.870000 1.000965 0.999149 0.640525 1654.381429 2.341857 0.389555 69.450979 60.624900 8.826079 1582.199038
0.000100 888800 88.880000 1.000965 0.999148 0.640525 1653.665910 2.342425 0.390194 69.446958 60.623622 8.823336 1581.486334
0.000100 888900 88.890000 1.000966 0.999148 0.640524 1652.951512 2.343008 0.390838 69.442887 60.622262 8.820626 1580.774779
0.000100 889000 88.900000 1.000966 0.999147 0.640523 1652.238257 2.343608 0.391489 69.438769 60.620821 8.817948 1580.064391
0.000100 889100 88.910000 1.000966 0.999146 0.640523 1651.526165 2.344224 0.392145 69.434604 60.619299 8.815304 1579.355192
0.000100 889200 88.920000 1.000966 0.999145 0.640522 1650.815257 2.344856 0.392808 69.430393 60.617700 8.812693 1578.647200
0.000100 889300 88.930000 1.000966 0.999145 0.640522 1650.105554 2.345504 0.393476 69.426139 60.616023 8.810116 1577.940435
