dt s t A/A0 V/V0 v et eb ea ega ev ek ee ebl ebn es
1e-05 108200 1.082 1.00019 0.999592 0.64156 72.8757 62.0422 0 0.000428498 0.00222733 0.100499 0 46.9681 15.0741 10.7303 
1e-05 108300 1.083 1.00037 0.99959 0.641382 72.876 62.0538 0 0.00169532 0.00224943 0.0979487 0 46.9702 15.0837 10.7202 
1e-05 108400 1.084 1.00028 0.999696 0.641536 72.8814 62.0813 0 0.000978456 0.00123202 0.100357 0 46.9759 15.1053 10.6976 
1e-05 108500 1.085 1.00031 0.999699 0.641511 72.8815 62.1007 0 0.0011854 0.00120668 0.100937 0 46.9757 15.125 10.6775 
1e-05 108600 1.086 1.00036 0.999614 0.641408 72.8762 62.0882 0 0.00159773 0.00199152 0.0957147 0 46.9729 15.1153 10.6887 
1e-05 108700 1.087 1.00026 0.999718 0.641567 72.8765 62.0869 0 0.000858196 0.00106322 0.0980325 0 46.9689 15.118 10.6896 
1e-05 108800 1.088 1.00037 0.999708 0.641456 72.8792 62.0907 0 0.00171358 0.00113814 0.0942711 0 46.9729 15.1178 10.6913 
1e-05 108900 1.089 1.00029 0.999687 0.641521 72.8741 62.081 0 0.00104393 0.00130398 0.0943792 0 46.9691 15.1119 10.6964 
1e-05 109000 1.09 1.00031 0.999617 0.641458 72.8777 62.0705 0 0.00118181 0.00195981 0.0969539 0 46.9736 15.0969 10.7071 
1e-05 109100 1.091 1.00026 0.999626 0.641514 72.877 62.0784 0 0.000815491 0.00187167 0.0991604 0 46.9681 15.1102 10.6968 
1e-05 109200 1.092 1.00046 0.999636 0.641327 72.8726 62.0793 0 0.00261235 0.00176617 0.0923126 0 46.97 15.1093 10.6967 
1e-05 109300 1.093 1.0002 0.999717 0.641628 72.8745 62.071 0 0.000490705 0.00106714 0.0949868 0 46.9672 15.1038 10.707 
1e-05 109400 1.094 1.00035 0.999636 0.641426 72.8752 62.0575 0 0.00156796 0.00176861 0.0957835 0 46.9715 15.086 10.7186 
1e-05 109500 1.095 1.00024 0.999569 0.641495 72.876 62.0671 0 0.000701036 0.00248292 0.0919878 0 46.9763 15.0908 10.7137 
1e-05 109600 1.096 1.0003 0.999586 0.641448 72.8736 62.0568 0 0.00110652 0.00229266 0.0948577 0 46.9698 15.087 10.7186 
1e-05 109700 1.097 1.00038 0.999694 0.64144 72.8753 62.0576 0 0.00177936 0.00125129 0.0958068 0 46.9668 15.0908 10.7188 
1e-05 109800 1.098 1.00035 0.999714 0.641477 72.869 62.0661 0 0.00155658 0.00109404 0.0884801 0 46.9684 15.0976 10.7118 
1e-05 109900 1.099 1.00035 0.999716 0.641482 72.8719 62.0682 0 0.00151854 0.00107754 0.0944134 0 46.9647 15.1036 10.7067 
1e-05 110000 1.1 1.00024 0.999794 0.641635 72.8723 62.0748 0 0.000733163 0.000564005 0.0950815 0 46.9684 15.1064 10.7011 
1e-05 110100 1.101 1.00034 0.999712 0.64149 72.8719 62.0585 0 0.00143078 0.00110793 0.0981624 0 46.9722 15.0863 10.7127 
1e-05 110200 1.102 1.00033 0.999594 0.641425 72.8711 62.0627 0 0.001335 0.0022042 0.0935736 0 46.9724 15.0903 10.7113 
1e-05 110300 1.103 1.00027 0.999579 0.641466 72.8754 62.0762 0 0.000941851 0.00236266 0.0964476 0 46.9716 15.1046 10.6994 
1e-05 110400 1.104 1.00034 0.999672 0.641462 72.8721 62.0742 0 0.00145471 0.00143225 0.0946966 0 46.9694 15.1049 10.7002 
1e-05 110500 1.105 1.00029 0.999779 0.641582 72.8776 62.0808 0 0.00102991 0.000653006 0.0963944 0 46.9688 15.112 10.6987 
1e-05 110600 1.106 1.00026 0.999772 0.641604 72.8738 62.0776 0 0.000840352 0.00069583 0.0951952 0 46.9586 15.119 10.6995 
1e-05 110700 1.107 1.00037 0.999587 0.641383 72.8771 62.0762 0 0.00167737 0.00227402 0.097339 0 46.9661 15.1102 10.6996 
1e-05 110800 1.108 1.00022 0.999629 0.641554 72.8768 62.0846 0 0.000581977 0.00183598 0.0935573 0 46.9703 15.1144 10.6962 
1e-05 110900 1.109 1.00041 0.999612 0.641354 72.8727 62.0719 0 0.00213507 0.00200524 0.0932231 0 46.9645 15.1073 10.7034 
1e-05 111000 1.11 1.00034 0.999709 0.641487 72.8714 62.0623 0 0.001441 0.00112745 0.0899234 0 46.9595 15.1028 10.7167 
1e-05 111100 1.111 1.00029 0.999679 0.641514 72.8739 62.0572 0 0.00105763 0.00137475 0.0970544 0 46.9646 15.0926 10.7171 
1e-05 111200 1.112 1.00034 0.999591 0.641412 72.8656 62.0502 0 0.0014313 0.00223832 0.088218 0 46.9692 15.081 10.7235 
1e-05 111300 1.113 1.00029 0.999498 0.641398 72.8693 62.0597 0 0.00105834 0.00335989 0.0898978 0 46.9701 15.0896 10.7153 
1e-05 111400 1.114 1.0003 0.999664 0.641496 72.8709 62.069 0 0.00111895 0.00150894 0.0952783 0 46.9725 15.0965 10.704 
1e-05 111500 1.115 1.00037 0.999692 0.641443 72.8693 62.0807 0 0.00174202 0.00126248 0.0945509 0 46.9759 15.1049 10.691 
1e-05 111600 1.116 1.00037 0.999798 0.641515 72.8726 62.0762 0 0.00170335 0.000545467 0.0949809 0 46.9702 15.1059 10.6992 
1e-05 111700 1.117 1.00032 0.999674 0.641487 72.8775 62.0613 0 0.00124391 0.00141886 0.100565 0 46.9612 15.1001 10.713 
1e-05 111800 1.118 1.00032 0.999626 0.641455 72.8781 62.0383 0 0.00125712 0.00186652 0.0996333 0 46.9588 15.0795 10.7371 
1e-05 111900 1.119 1.00029 0.999689 0.64152 72.8758 62.0304 0 0.00106542 0.00128743 0.0946076 0 46.9586 15.0718 10.7484 
1e-05 112000 1.12 1.00036 0.999655 0.641436 72.8737 62.0286 0 0.00158248 0.00159243 0.0934681 0 46.9561 15.0725 10.7485 
1e-05 112100 1.121 1.00022 0.999566 0.641511 72.8756 62.039 0 0.000598009 0.00251169 0.098048 0 46.9636 15.0754 10.7355 
1e-05 112200 1.122 1.00035 0.999597 0.641403 72.8771 62.0457 0 0.00154454 0.00216541 0.0984435 0 46.9637 15.082 10.7292 
1e-05 112300 1.123 1.00031 0.999687 0.6415 72.8734 62.0618 0 0.00120509 0.00130869 0.0977839 0 46.9637 15.0981 10.7113 
1e-05 112400 1.124 1.00034 0.999729 0.6415 72.8785 62.0749 0 0.00143495 0.000983254 0.0986954 0 46.9693 15.1056 10.7025 
1e-05 112500 1.125 1.00034 0.999701 0.641483 72.8769 62.07 0 0.00142517 0.00119433 0.100522 0 46.9681 15.1018 10.7037 
1e-05 112600 1.126 1.00022 0.999671 0.641574 72.8725 62.0795 0 0.000623243 0.00144484 0.0944565 0 46.9675 15.1119 10.6965 
1e-05 112700 1.127 1.00036 0.999667 0.641438 72.8679 62.0824 0 0.00163861 0.00147748 0.0890896 0 46.9679 15.1145 10.6933 
1e-05 112800 1.128 1.00028 0.999632 0.641492 72.8691 62.0883 0 0.00100162 0.00180345 0.0935177 0 46.9653 15.123 10.6845 
1e-05 112900 1.129 1.00025 0.999626 0.641515 72.8699 62.074 0 0.000807311 0.00186742 0.0944667 0 46.9602 15.1138 10.6988 
1e-05 113000 1.13 1.0004 0.999659 0.641396 72.8726 62.0556 0 0.00200419 0.00155616 0.0983643 0 46.9657 15.0899 10.715 
1e-05 113100 1.131 1.00023 0.999701 0.641584 72.8719 62.0561 0 0.000677031 0.00119096 0.0939574 0 46.9632 15.093 10.72 
1e-05 113200 1.132 1.00043 0.999637 0.641357 72.8779 62.0381 0 0.00226674 0.00175709 0.102614 0 46.956 15.082 10.7332 
1e-05 113300 1.133 1.00018 0.999689 0.641629 72.8733 62.0506 0 0.000397631 0.00128934 0.0987472 0 46.9633 15.0873 10.7222 
1e-05 113400 1.134 1.00037 0.999643 0.641417 72.8761 62.0358 0 0.00168775 0.00170015 0.0974499 0 46.9717 15.0641 10.7395 
1e-05 113500 1.135 1.0003 0.99969 0.641509 72.8766 62.0401 0 0.00115102 0.00128692 0.0997454 0 46.9741 15.066 10.7342 
1e-05 113600 1.136 1.0004 0.999695 0.641421 72.8731 62.0284 0 0.00197973 0.00124123 0.0966687 0 46.9695 15.0589 10.7448 
1e-05 113700 1.137 1.00026 0.999635 0.641517 72.875 62.0312 0 0.000833108 0.00177731 0.0947213 0 46.966 15.0652 10.7465 
1e-05 113800 1.138 1.00037 0.999621 0.641396 72.878 62.0365 0 0.0017513 0.00192163 0.097528 0 46.9662 15.0702 10.7403 
1e-05 113900 1.139 1.00038 0.999654 0.64141 72.8762 62.0273 0 0.00182385 0.0015979 0.0973189 0 46.964 15.0633 10.7481 
1e-05 114000 1.14 1.00028 0.99978 0.641587 72.8785 62.026 0 0.000998814 0.000644997 0.0981086 0 46.9671 15.0589 10.7528 
1e-05 114100 1.141 1.00028 0.999686 0.641524 72.8748 62.0199 0 0.00101521 0.00131842 0.0973691 0 46.9595 15.0604 10.7552 
1e-05 114200 1.142 1.00035 0.999642 0.641432 72.874 62.0374 0 0.00154152 0.00171194 0.0970081 0 46.9616 15.0759 10.7363 
1e-05 114300 1.143 1.00028 0.999631 0.641498 72.8757 62.0527 0 0.000951503 0.00181547 0.0980958 0 46.9685 15.0842 10.7221 
1e-05 114400 1.144 1.00042 0.999717 0.641418 72.8739 62.0533 0 0.00217092 0.00106643 0.0949342 0 46.9666 15.0867 10.7224 
1e-05 114500 1.145 1.00029 0.999715 0.641534 72.8727 62.0589 0 0.00108082 0.00108354 0.0971741 0 46.9663 15.0926 10.7144 
1e-05 114600 1.146 1.00026 0.999601 0.641494 72.8643 62.0617 0 0.000840993 0.0021259 0.0898565 0 46.968 15.0937 10.7098 
1e-05 114700 1.147 1.00037 0.999616 0.641396 72.8678 62.0564 0 0.00172941 0.00196519 0.0924965 0 46.965 15.0914 10.7152 
1e-05 114800 1.148 1.00034 0.999667 0.641455 72.868 62.0504 0 0.00147915 0.00148079 0.0922949 0 46.9653 15.085 10.7224 
1e-05 114900 1.149 1.00031 0.999685 0.641499 72.8651 62.0378 0 0.00120297 0.00132714 0.0916486 0 46.9674 15.0704 10.7332 
1e-05 115000 1.15 1.00039 0.999743 0.641455 72.8709 62.0334 0 0.00195081 0.000879371 0.0959846 0 46.9616 15.0718 10.7386 
1e-05 115100 1.151 1.00032 0.999785 0.64155 72.8706 62.0442 0 0.00130957 0.000619594 0.097119 0 46.9605 15.0837 10.7274 
1e-05 115200 1.152 1.00034 0.999666 0.641458 72.8726 62.0398 0 0.00144819 0.00148568 0.0962708 0 46.9575 15.0823 10.7336 
1e-05 115300 1.153 1.0003 0.999656 0.64149 72.8711 62.0276 0 0.00113378 0.00157753 0.094658 0 46.9584 15.0692 10.7461 
1e-05 115400 1.154 1.00026 0.999625 0.641513 72.879 62.0158 0 0.000820639 0.0018806 0.100488 0 46.9605 15.0553 10.76 
1e-05 115500 1.155 1.00038 0.99957 0.641356 72.8723 62.0112 0 0.0018311 0.00246389 0.0955209 0 46.9568 15.0544 10.7613 
1e-05 115600 1.156 1.00028 0.99962 0.641488 72.8772 62.0266 0 0.000969204 0.00193255 0.095555 0 46.956 15.0707 10.7521 
1e-05 115700 1.157 1.00029 0.999688 0.641521 72.8755 62.0277 0 0.00104812 0.00130061 0.0991773 0 46.9529 15.0748 10.7462 
1e-05 115800 1.158 1.00033 0.999656 0.641463 72.8737 62.0459 0 0.00135285 0.00157785 0.0947415 0 46.9637 15.0822 10.7302 
1e-05 115900 1.159 1.00034 0.999609 0.64142 72.8766 62.0547 0 0.00145916 0.00203881 0.0980647 0 46.9664 15.0883 10.7203 
1e-05 116000 1.16 1.00026 0.999605 0.641495 72.8799 62.0615 0 0.000854036 0.00208495 0.098613 0 46.968 15.0935 10.7169 
1e-05 116100 1.161 1.00035 0.999575 0.641392 72.879 62.0735 0 0.00151834 0.00241558 0.0976685 0 46.9728 15.1006 10.7039 
1e-05 116200 1.162 1.00031 0.999617 0.641458 72.8725 62.0605 0 0.00118519 0.00195358 0.0969807 0 46.9642 15.0962 10.7119 
1e-05 116300 1.163 1.00036 0.999732 0.641478 72.8754 62.0616 0 0.0016526 0.000957514 0.0968929 0 46.9656 15.096 10.7143 
1e-05 116400 1.164 1.00035 0.999638 0.641432 72.8779 62.0656 0 0.00152078 0.00175295 0.0995643 0 46.967 15.0986 10.7094 
1e-05 116500 1.165 1.0003 0.999576 0.641436 72.8772 62.0434 0 0.00115011 0.00240244 0.0975211 0 46.9575 15.0859 10.7327 
1e-05 116600 1.166 1.00025 0.999726 0.641585 72.8792 62.0458 0 0.000770754 0.00100217 0.100273 0 46.9538 15.092 10.7313 
1e-05 116700 1.167 1.00039 0.999624 0.641384 72.8766 62.0515 0 0.00189589 0.00188578 0.0946823 0 46.9598 15.0917 10.7266 
1e-05 116800 1.168 1.0003 0.999639 0.641477 72.8734 62.0572 0 0.00114447 0.00173742 0.0935552 0 46.9587 15.0985 10.7198 
1e-05 116900 1.169 1.00031 0.99967 0.641492 72.8752 62.0568 0 0.00118599 0.00145541 0.094754 0 46.9553 15.1015 10.721 
1e-05 117000 1.17 1.00029 0.999646 0.641494 72.8764 62.0647 0 0.00104978 0.00167044 0.0955664 0 46.9595 15.1052 10.7133 
1e-05 117100 1.171 1.00027 0.999596 0.641485 72.8724 62.0742 0 0.000887751 0.00217383 0.0935234 0 46.9677 15.1065 10.7016 
1e-05 117200 1.172 1.00031 0.999697 0.641503 72.873 62.0736 0 0.00123712 0.00122544 0.0964377 0 46.9653 15.1083 10.7004 
1e-05 117300 1.173 1.00027 0.99972 0.641559 72.8757 62.0617 0 0.000922048 0.00104517 0.0961902 0 46.9562 15.1055 10.7159 
1e-05 117400 1.174 1.0003 0.999643 0.641486 72.8733 62.0508 0 0.00109753 0.00169721 0.0934519 0 46.9547 15.0961 10.7263 
1e-05 117500 1.175 1.00019 0.99968 0.641614 72.8745 62.0508 0 0.00044138 0.00136695 0.098673 0 46.9521 15.0987 10.7232 
1e-05 117600 1.176 1.00036 0.999637 0.641418 72.8712 62.0651 0 0.00164754 0.00176003 0.0887689 0 46.965 15.1001 10.714 
1e-05 117700 1.177 1.00025 0.999613 0.64151 72.8836 62.0657 0 0.000787608 0.00199612 0.101775 0 46.9615 15.1042 10.7133 
1e-05 117800 1.178 1.00033 0.99964 0.64145 72.8776 62.0688 0 0.00137883 0.00172543 0.0975596 0 46.9669 15.1019 10.7081 
1e-05 117900 1.179 1.00024 0.999667 0.641554 72.8725 62.0611 0 0.00072983 0.00148092 0.0968897 0 46.9643 15.0968 10.7123 
1e-05 118000 1.18 1.00027 0.999635 0.641508 72.8753 62.0725 0 0.000892443 0.0017832 0.0935691 0 46.9814 15.0911 10.7065 
1e-05 118100 1.181 1.00033 0.999669 0.64147 72.8694 62.0702 0 0.00136587 0.00146078 0.0915341 0 46.9756 15.0946 10.7048 
1e-05 118200 1.182 1.00032 0.999648 0.641466 72.8769 62.0818 0 0.00127632 0.00165791 0.0988645 0 46.9715 15.1103 10.6933 
1e-05 118300 1.183 1.00034 0.999619 0.641433 72.8757 62.0785 0 0.00140894 0.00193491 0.0990841 0 46.9731 15.1054 10.6948 
1e-05 118400 1.184 1.00027 0.999533 0.641442 72.877 62.0722 0 0.000902743 0.00290612 0.0982615 0 46.975 15.0972 10.7028 
1e-05 118500 1.185 1.00024 0.999676 0.641559 72.8779 62.0736 0 0.000733098 0.00140236 0.0996475 0 46.9786 15.095 10.7025 
1e-05 118600 1.186 1.00033 0.999708 0.641497 72.877 62.0618 0 0.00134432 0.00114076 0.0969924 0 46.9763 15.0855 10.7157 
1e-05 118700 1.187 1.00026 0.999696 0.641553 72.8752 62.0679 0 0.000854257 0.0012374 0.0951981 0 46.9828 15.0852 10.71 
1e-05 118800 1.188 1.00036 0.999714 0.641472 72.8727 62.0519 0 0.00160762 0.00108915 0.0946365 0 46.9791 15.0728 10.7234 
1e-05 118900 1.189 1.00047 0.999667 0.641335 72.8734 62.0375 0 0.00274711 0.00148363 0.0966103 0 46.9739 15.0635 10.7352 
1e-05 119000 1.19 1.00027 0.999702 0.641551 72.8761 62.0196 0 0.000894145 0.0011853 0.0970925 0 46.9672 15.0523 10.7573 
1e-05 119100 1.191 1.00034 0.999617 0.641426 72.874 62.0088 0 0.00145714 0.00195757 0.0976321 0 46.9689 15.0399 10.7642 
1e-05 119200 1.192 1.00034 0.999617 0.641428 72.8718 61.9961 0 0.00143216 0.00196128 0.0945806 0 46.9691 15.027 10.7778 
1e-05 119300 1.193 1.00029 0.999705 0.641528 72.8803 62.0083 0 0.0010755 0.00116452 0.0979779 0 46.9704 15.0379 10.7718 
1e-05 119400 1.194 1.00034 0.999761 0.641515 72.8786 62.0011 0 0.00148254 0.000765413 0.0986259 0 46.9665 15.0346 10.7766 
1e-05 119500 1.195 1.00035 0.999719 0.641479 72.8693 62.0049 0 0.00156628 0.00105428 0.0936351 0 46.9639 15.0411 10.7681 
1e-05 119600 1.196 1.00034 0.999696 0.641473 72.8767 62.0169 0 0.0014807 0.00123752 0.100461 0 46.9653 15.0517 10.7566 
1e-05 119700 1.197 1.00037 0.999637 0.64141 72.8738 62.0301 0 0.0017183 0.0017586 0.097061 0 46.9654 15.0647 10.7432 
1e-05 119800 1.198 1.00029 0.999616 0.64147 72.8705 62.0497 0 0.0010872 0.00197031 0.0918601 0 46.9708 15.0788 10.7259 
1e-05 119900 1.199 1.00027 0.999652 0.641514 72.8701 62.08 0 0.000931738 0.00161369 0.0917021 0 46.9826 15.0974 10.6959 
1e-05 120000 1.2 1.00039 0.999615 0.641381 72.8717 62.0821 0 0.00186448 0.00197805 0.0927549 0 46.9794 15.1027 10.6931 
1e-05 120100 1.201 1.00028 0.999684 0.641524 72.8757 62.0683 0 0.00100821 0.00132934 0.0974965 0 46.972 15.0963 10.7076 
1e-05 120200 1.202 1.00019 0.999696 0.641624 72.8747 62.0832 0 0.000442971 0.00123228 0.0961636 0 46.9798 15.1033 10.6937 
1e-05 120300 1.203 1.00028 0.999715 0.641544 72.875 62.0856 0 0.00100615 0.00108705 0.0988926 0 46.9799 15.1057 10.6884 
1e-05 120400 1.204 1.00042 0.99968 0.641393 72.8677 62.0664 0 0.00218362 0.00136648 0.0896703 0 46.9755 15.091 10.708 
1e-05 120500 1.205 1.00032 0.999757 0.641534 72.8672 62.0609 0 0.00130359 0.000786022 0.0900596 0 46.9746 15.0863 10.7142 
1e-05 120600 1.206 1.00033 0.999783 0.641541 72.8726 62.0649 0 0.00138175 0.000629003 0.0912712 0 46.9765 15.0884 10.7144 
1e-05 120700 1.207 1.00046 0.999624 0.64132 72.8766 62.0532 0 0.00259764 0.00188334 0.098113 0 46.9723 15.0808 10.7209 
1e-05 120800 1.208 1.00025 0.99963 0.641525 72.869 62.0534 0 0.000762946 0.00182434 0.0943691 0 46.9748 15.0786 10.7186 
1e-05 120900 1.209 1.00031 0.999553 0.641419 72.8762 62.0566 0 0.00116663 0.00266309 0.0953162 0 46.98 15.0766 10.7205 
1e-05 121000 1.21 1.00034 0.999614 0.64142 72.8762 62.0544 0 0.0014867 0.00198881 0.09554 0 46.9771 15.0773 10.7228 
1e-05 121100 1.211 1.00024 0.999693 0.641569 72.8731 62.0758 0 0.000742278 0.00125673 0.0966758 0 46.9767 15.0991 10.6986 
1e-05 121200 1.212 1.0005 0.999609 0.641273 72.8757 62.0686 0 0.00306663 0.00204247 0.0962101 0 46.9723 15.0962 10.7058 
1e-05 121300 1.213 1.00024 0.999725 0.64159 72.8726 62.0823 0 0.00073382 0.00100766 0.0932192 0 46.9789 15.1034 10.6954 
1e-05 121400 1.214 1.00045 0.999651 0.641339 72.8735 62.0655 0 0.00258076 0.00163019 0.0947625 0 46.9718 15.0936 10.7091 
1e-05 121500 1.215 1.00027 0.999642 0.641512 72.8814 62.0704 0 0.000897904 0.00171293 0.105974 0 46.9685 15.1019 10.7024 
1e-05 121600 1.216 1.00037 0.999589 0.641379 72.8708 62.0627 0 0.00173002 0.00225117 0.0942427 0 46.9717 15.091 10.7099 
1e-05 121700 1.217 1.00031 0.999641 0.641473 72.8698 62.0552 0 0.00119051 0.00171786 0.0937471 0 46.9658 15.0894 10.7179 
1e-05 121800 1.218 1.00045 0.999592 0.641302 72.8659 62.0492 0 0.00256022 0.00222736 0.0910893 0 46.9674 15.0818 10.7209 
1e-05 121900 1.219 1.00027 0.999727 0.641568 72.8662 62.0645 0 0.000889181 0.000992798 0.091447 0 46.9614 15.1031 10.7084 
1e-05 122000 1.22 1.00038 0.999637 0.641404 72.8693 62.0626 0 0.00177474 0.00176345 0.0942088 0 46.9639 15.0987 10.709 
1e-05 122100 1.221 1.00029 0.999727 0.641544 72.8665 62.0701 0 0.00106647 0.000996798 0.0915924 0 46.9673 15.1027 10.7027 
1e-05 122200 1.222 1.00032 0.99965 0.641466 72.8689 62.0642 0 0.00129161 0.00163619 0.09456 0 46.9678 15.0964 10.7072 
1e-05 122300 1.223 1.0003 0.999679 0.641506 72.8655 62.0691 0 0.00111586 0.00137978 0.0922153 0 46.9719 15.0972 10.7018 
1e-05 122400 1.224 1.00028 0.999665 0.641512 72.869 62.075 0 0.00100819 0.00150019 0.093903 0 46.968 15.107 10.6976 
1e-05 122500 1.225 1.00038 0.999601 0.641377 72.87 62.0675 0 0.00181878 0.00212892 0.093996 0 46.9662 15.1013 10.7045 
1e-05 122600 1.226 1.00031 0.999661 0.64148 72.8739 62.0744 0 0.00123089 0.00153486 0.0967319 0 46.974 15.1003 10.7 
1e-05 122700 1.227 1.00036 0.999727 0.641474 72.8772 62.0711 0 0.00166088 0.000992484 0.10054 0 46.9707 15.1004 10.7029 
1e-05 122800 1.228 1.00029 0.999641 0.641489 72.8665 62.0562 0 0.00106414 0.00172367 0.0897856 0 46.9667 15.0895 10.7177 
1e-05 122900 1.229 1.00028 0.99967 0.641515 72.8727 62.0516 0 0.0010063 0.0014496 0.0992553 0 46.9628 15.0888 10.7194 
1e-05 123000 1.23 1.00033 0.999601 0.641427 72.8706 62.053 0 0.00135856 0.00212862 0.0940534 0 46.9686 15.0844 10.7201 
1e-05 123100 1.231 1.00035 0.999624 0.64142 72.8721 62.0392 0 0.00154941 0.00188388 0.096611 0 46.9655 15.0737 10.7328 
1e-05 123200 1.232 1.00035 0.999751 0.641507 72.8716 62.0528 0 0.00150101 0.000826714 0.0952134 0 46.9693 15.0835 10.7213 
1e-05 123300 1.233 1.00032 0.999685 0.64149 72.8735 62.0538 0 0.00127949 0.00132541 0.0954335 0 46.9733 15.0805 10.7216 
1e-05 123400 1.234 1.00032 0.999538 0.6414 72.8741 62.0427 0 0.00124367 0.00284862 0.10077 0 46.9739 15.0687 10.7266 
1e-05 123500 1.235 1.00028 0.999555 0.641449 72.8716 62.0712 0 0.000954678 0.00263968 0.0919618 0 46.9814 15.0898 10.7048 
1e-05 123600 1.236 1.00024 0.99961 0.641518 72.8713 62.0889 0 0.000725958 0.0020309 0.0919207 0 46.9771 15.1118 10.6877 
1e-05 123700 1.237 1.00035 0.999626 0.641421 72.8743 62.0908 0 0.00155231 0.0018679 0.0960285 0 46.9725 15.1183 10.6841 
1e-05 123800 1.238 1.00043 0.999646 0.641355 72.8773 62.09 0 0.00236302 0.00167155 0.0981761 0 46.9792 15.1107 10.6852 
1e-05 123900 1.239 1.00026 0.999732 0.641577 72.8775 62.1009 0 0.000847806 0.000959199 0.0953814 0 46.9817 15.1192 10.6794 
1e-05 124000 1.24 1.00033 0.999788 0.641546 72.873 62.0927 0 0.0013631 0.000599379 0.0934171 0 46.9763 15.1164 10.6848 
1e-05 124100 1.241 1.00027 0.999827 0.641627 72.879 62.0844 0 0.000925593 0.00040019 0.0955524 0 46.972 15.1124 10.6977 
1e-05 124200 1.242 1.00041 0.999728 0.641429 72.8811 62.0645 0 0.00211712 0.000988687 0.101496 0 46.9735 15.0909 10.7121 
1e-05 124300 1.243 1.00027 0.999636 0.641505 72.8748 62.0485 0 0.000922981 0.00176486 0.0941921 0 46.9721 15.0763 10.7295 
1e-05 124400 1.244 1.00032 0.999608 0.641441 72.8792 62.0363 0 0.00127704 0.00204901 0.099253 0 46.9753 15.061 10.7403 
1e-05 124500 1.245 1.00033 0.999613 0.641434 72.8752 62.0177 0 0.00136299 0.00199593 0.0912548 0 46.972 15.0457 10.7629 
1e-05 124600 1.246 1.0002 0.999657 0.64159 72.8806 62.0141 0 0.000484513 0.00157069 0.0992305 0 46.962 15.0521 10.7652 
1e-05 124700 1.247 1.00044 0.999733 0.641405 72.8801 62.0098 0 0.00242282 0.000950003 0.0995579 0 46.9617 15.0481 10.7674 
1e-05 124800 1.248 1.00025 0.999807 0.641638 72.8775 62.0367 0 0.000764737 0.000496306 0.0949435 0 46.97 15.0668 10.7446 
1e-05 124900 1.249 1.00044 0.999661 0.64136 72.881 62.0366 0 0.00241092 0.00153246 0.096821 0 46.9656 15.071 10.7437 
1e-05 125000 1.25 1.00028 0.999663 0.641513 72.8752 62.0544 0 0.000985375 0.00151682 0.0951992 0 46.9669 15.0875 10.7231 
1e-05 125100 1.251 1.00025 0.99962 0.641517 72.8797 62.0611 0 0.000772047 0.00192623 0.0991768 0 46.9663 15.0948 10.7168 
1e-05 125200 1.252 1.00032 0.999667 0.641479 72.8718 62.0705 0 0.00127995 0.0014765 0.0909675 0 46.9733 15.0973 10.7076 
1e-05 125300 1.253 1.00022 0.999566 0.641507 72.8765 62.0544 0 0.000623729 0.00251298 0.100104 0 46.9629 15.0915 10.7189 
1e-05 125400 1.254 1.00023 0.999667 0.641569 72.8777 62.0585 0 0.000634962 0.0014847 0.096451 0 46.9732 15.0853 10.7206 
1e-05 125500 1.255 1.00029 0.999626 0.641484 72.8775 62.0577 0 0.00102794 0.00186327 0.0977366 0 46.9753 15.0824 10.7191 
1e-05 125600 1.256 1.00036 0.999577 0.641379 72.8727 62.0637 0 0.00164393 0.00239371 0.0930225 0 46.979 15.0847 10.7119 
1e-05 125700 1.257 1.00019 0.999694 0.641624 72.883 62.0597 0 0.000437081 0.00124616 0.0964863 0 46.9739 15.0858 10.7251 
1e-05 125800 1.258 1.0003 0.999687 0.641511 72.8833 62.0482 0 0.00112409 0.00130481 0.100801 0 46.9694 15.0788 10.7319 
1e-05 125900 1.259 1.00025 0.999545 0.641465 72.8797 62.0489 0 0.000797764 0.00276176 0.0930072 0 46.977 15.072 10.7342 
1e-05 126000 1.26 1.00033 0.999528 0.641383 72.8784 62.0335 0 0.00133212 0.0029798 0.0951639 0 46.9692 15.0642 10.7454 
1e-05 126100 1.261 1.00032 0.999636 0.64146 72.8847 62.0462 0 0.00126362 0.00176881 0.101344 0 46.9738 15.0724 10.7341 
1e-05 126200 1.262 1.00031 0.999677 0.64149 72.8758 62.0657 0 0.00123764 0.00139029 0.0927585 0 46.9759 15.0898 10.7147 
1e-05 126300 1.263 1.0003 0.999632 0.641479 72.8804 62.0801 0 0.0010961 0.00180312 0.0987992 0 46.9764 15.1036 10.6986 
1e-05 126400 1.264 1.00037 0.999534 0.641347 72.8786 62.085 0 0.00169409 0.00290013 0.0980415 0 46.9738 15.1111 10.691 
1e-05 126500 1.265 1.00024 0.999551 0.641481 72.8725 62.0818 0 0.000722378 0.00268799 0.0919314 0 46.9794 15.1024 10.6953 
1e-05 126600 1.266 1.00036 0.999678 0.641442 72.8722 62.062 0 0.00166446 0.00138841 0.0964405 0 46.9748 15.0871 10.7107 
1e-05 126700 1.267 1.00021 0.999713 0.641615 72.8719 62.0627 0 0.000544529 0.00109803 0.0944601 0 46.9762 15.0865 10.7131 
